b627a5c, 07-07-2015, 2000000, 1, 1.1306275,1.1286648,1.1264257,1.1284138,1.1287746
b627a5c, 07-07-2015, 2000000, 2, 1.1255158,1.1262591,1.1282346,1.1600469,1.1314181
b627a5c, 07-07-2015, 2000000, 4, 1.1285403,1.1284814,1.1280390,1.1268936,1.1269425
b627a5c, 07-07-2015, 2000000, 8, 1.1272501,1.1295555,1.1332833,1.1340385,1.1299628
b627a5c, 07-07-2015, 2000000, 16, 1.1269590,1.1276174,1.1270424,1.1282730,1.1326681
b627a5c, 07-07-2015, 5000000, 1, 2.6205486,2.6011938,2.6006298,2.6223805,2.6179778
b627a5c, 07-07-2015, 5000000, 2, 2.6205532,2.6201390,2.6192880,2.6202052,2.6153937
b627a5c, 07-07-2015, 5000000, 4, 2.6007185,2.6556664,2.5991910,2.5983273,2.6222171
b627a5c, 07-07-2015, 5000000, 8, 2.6195370,2.6674430,2.6036223,2.6248338,2.6121917
b627a5c, 07-07-2015, 5000000, 16, 2.6259660,2.6169911,2.5994664,2.6004298,2.6209447
b627a5c, 07-07-2015, 10000000, 1, 5.4244630,5.4256112,5.4279964,5.4923284,5.4240400
b627a5c, 07-07-2015, 10000000, 2, 5.4256811,5.4258446,5.4613596,5.4217064,5.4614316
b627a5c, 07-07-2015, 10000000, 4, 5.4250289,5.4249070,5.4244449,5.4304895,5.4274233
b627a5c, 07-07-2015, 10000000, 8, 5.4251133,5.4281385,5.4249402,5.4293561,5.4686376
b627a5c, 07-07-2015, 10000000, 16, 5.4271074,5.4837287,5.4253620,5.4254049,5.4241356
57f8001, 09-07-2015, 2000000, 1, 1.0935227,1.0971831,1.0945714,1.0953004,1.1302990
57f8001, 09-07-2015, 2000000, 2, 1.0948775,1.0924299,1.0936382,1.0928902,1.0950794
57f8001, 09-07-2015, 2000000, 4, 1.0956290,1.0981977,1.0967055,1.0959365,1.0930837
57f8001, 09-07-2015, 2000000, 8, 1.1230920,1.0939285,1.0966354,1.1190797,1.1084465
57f8001, 09-07-2015, 2000000, 16, 1.0869458,1.0886502,1.0884644,1.0837443,1.0875711
57f8001, 09-07-2015, 5000000, 1, 2.5220502,2.5145797,2.5341461,2.5259492,2.5323723
57f8001, 09-07-2015, 5000000, 2, 2.5187885,2.5321468,2.5426376,2.5337374,2.5210666
57f8001, 09-07-2015, 5000000, 4, 2.5352480,2.5326270,2.5302630,2.5290437,2.5326439
57f8001, 09-07-2015, 5000000, 8, 2.5106109,2.5363870,2.5308772,2.5271527,2.5214716
57f8001, 09-07-2015, 5000000, 16, 2.5251393,2.5257283,2.5236015,2.5722723,2.5244156
57f8001, 09-07-2015, 10000000, 1, 5.2431461,5.2474660,5.2458545,5.3058200,5.2479438
57f8001, 09-07-2015, 10000000, 2, 5.2793532,5.2436085,5.2384052,5.2475392,5.2400295
57f8001, 09-07-2015, 10000000, 4, 5.2667193,5.2589463,5.2460087,5.3035721,5.2434549
57f8001, 09-07-2015, 10000000, 8, 5.2497418,5.2584341,5.2460340,5.3116932,5.2573202
57f8001, 09-07-2015, 10000000, 16, 5.2420224,5.2781086,5.2330387,5.2343877,5.2388416
f326cd3, 12-07-2015, 2000000, 1, 1.0904069,1.0894131,1.0915591,1.0898155,1.0910025
f326cd3, 12-07-2015, 2000000, 2, 1.0909473,1.0938755,1.0894514,1.0896561,1.0917667
f326cd3, 12-07-2015, 2000000, 4, 1.0900115,1.0922437,1.0899079,1.0884455,1.0952644
f326cd3, 12-07-2015, 2000000, 8, 1.0901395,1.0887947,1.0886204,1.0873219,1.0912758
f326cd3, 12-07-2015, 2000000, 16, 1.0928238,1.0867236,1.1416897,1.0893336,1.0938937
f326cd3, 12-07-2015, 5000000, 1, 2.5016521,2.5036669,2.5120662,2.5301207,2.5114766
f326cd3, 12-07-2015, 5000000, 2, 2.5077510,2.5493761,2.5050496,2.5061887,2.5071750
f326cd3, 12-07-2015, 5000000, 4, 2.5084041,2.5369900,2.5045810,2.5022785,2.5053764
f326cd3, 12-07-2015, 5000000, 8, 2.5579428,2.5017206,2.5020864,2.5766602,2.5093735
f326cd3, 12-07-2015, 5000000, 16, 2.5089039,2.5105203,2.5061988,2.5046598,2.5062553
f326cd3, 12-07-2015, 10000000, 1, 5.2349134,5.2410023,5.2299105,5.2292292,5.2633131
f326cd3, 12-07-2015, 10000000, 2, 5.2308441,5.2231330,5.2697180,5.2234824,5.2316025
f326cd3, 12-07-2015, 10000000, 4, 5.2312946,5.2266072,5.2841032,5.2370831,5.2317259
f326cd3, 12-07-2015, 10000000, 8, 5.2228838,5.2472621,5.2332542,5.2321938,5.2263225
f326cd3, 12-07-2015, 10000000, 16, 5.2345418,5.2299698,5.2308188,5.2317252,5.2607977
acd14d1, 13-07-2015, 2000000, 1, 1.0928388,1.0915072,1.0895663,1.0902373,1.0903307
acd14d1, 13-07-2015, 2000000, 2, 1.0912047,1.1207334,1.0893683,1.0878449,1.0875285
acd14d1, 13-07-2015, 2000000, 4, 1.0881697,1.0901996,1.1057812,1.0887961,1.0869434
