acd14d1, 12-07-2015, 1, 11.96
acd14d1, 12-07-2015, 2, 11.87
acd14d1, 12-07-2015, 4, 11.90
acd14d1, 12-07-2015, 8, 11.91
acd14d1, 12-07-2015, 16, 11.92
acd14d1, 12-07-2015, 32, 11.98
acd14d1, 12-07-2015, 64, 11.98
acd14d1, 12-07-2015, 128, 12.07
acd14d1, 12-07-2015, 256, 12.24
acd14d1, 12-07-2015, 512, 12.50
acd14d1, 12-07-2015, 1024, 13.00
acd14d1, 12-07-2015, 2048, 13.91
acd14d1, 12-07-2015, 4096, 15.29
acd14d1, 12-07-2015, 8192, 22.30
acd14d1, 12-07-2015, 16384, 29.09
acd14d1, 12-07-2015, 32768, 40.51
acd14d1, 12-07-2015, 65536, 73.74
acd14d1, 12-07-2015, 131072, 112.06
acd14d1, 12-07-2015, 262144, 179.02
acd14d1, 12-07-2015, 524288, 310.08
acd14d1, 12-07-2015, 1048576, 685.55
acd14d1, 12-07-2015, 2097152, 1508.29
acd14d1, 12-07-2015, 4194304, 3163.21
acd14d1, 13-07-2015, 1, 11.99
acd14d1, 13-07-2015, 2, 11.91
acd14d1, 13-07-2015, 4, 11.92
acd14d1, 13-07-2015, 8, 11.97
acd14d1, 13-07-2015, 16, 11.95
acd14d1, 13-07-2015, 32, 12.03
acd14d1, 13-07-2015, 64, 12.05
acd14d1, 13-07-2015, 128, 12.08
acd14d1, 13-07-2015, 256, 12.30
acd14d1, 13-07-2015, 512, 12.57
acd14d1, 13-07-2015, 1024, 13.10
acd14d1, 13-07-2015, 2048, 14.00
acd14d1, 13-07-2015, 4096, 15.37
acd14d1, 13-07-2015, 8192, 22.18
acd14d1, 13-07-2015, 16384, 29.48
acd14d1, 13-07-2015, 32768, 40.06
acd14d1, 13-07-2015, 65536, 73.43
acd14d1, 13-07-2015, 131072, 112.41
acd14d1, 13-07-2015, 262144, 179.20
acd14d1, 13-07-2015, 524288, 310.31
acd14d1, 13-07-2015, 1048576, 687.19
acd14d1, 13-07-2015, 2097152, 1511.73
acd14d1, 13-07-2015, 4194304, 3161.02
0e081a9, 14-07-2015, 1, 11.86
0e081a9, 14-07-2015, 2, 11.83
0e081a9, 14-07-2015, 4, 11.84
0e081a9, 14-07-2015, 8, 11.89
0e081a9, 14-07-2015, 16, 11.86
0e081a9, 14-07-2015, 32, 11.96
0e081a9, 14-07-2015, 64, 11.99
0e081a9, 14-07-2015, 128, 12.11
0e081a9, 14-07-2015, 256, 12.24
0e081a9, 14-07-2015, 512, 12.55
0e081a9, 14-07-2015, 1024, 13.01
0e081a9, 14-07-2015, 2048, 14.01
0e081a9, 14-07-2015, 4096, 15.40
0e081a9, 14-07-2015, 8192, 22.31
0e081a9, 14-07-2015, 16384, 28.91
