acd14d1, 12-07-2015, 1, 14.30
acd14d1, 12-07-2015, 2, 14.31
acd14d1, 12-07-2015, 4, 14.31
acd14d1, 12-07-2015, 8, 14.33
acd14d1, 12-07-2015, 16, 14.34
acd14d1, 12-07-2015, 32, 14.37
acd14d1, 12-07-2015, 64, 14.45
acd14d1, 12-07-2015, 128, 15.28
acd14d1, 12-07-2015, 256, 15.92
acd14d1, 12-07-2015, 512, 16.48
acd14d1, 12-07-2015, 1024, 17.66
acd14d1, 12-07-2015, 2048, 20.06
acd14d1, 12-07-2015, 4096, 25.23
acd14d1, 12-07-2015, 8192, 29.73
acd14d1, 12-07-2015, 16384, 50.45
acd14d1, 12-07-2015, 32768, 71.43
acd14d1, 12-07-2015, 65536, 108.49
acd14d1, 12-07-2015, 131072, 171.30
acd14d1, 12-07-2015, 262144, 297.63
acd14d1, 12-07-2015, 524288, 547.37
acd14d1, 12-07-2015, 1048576, 1142.07
acd14d1, 12-07-2015, 2097152, 3191.08
acd14d1, 12-07-2015, 4194304, 5067.79
acd14d1, 13-07-2015, 1, 14.28
acd14d1, 13-07-2015, 2, 14.29
acd14d1, 13-07-2015, 4, 14.30
acd14d1, 13-07-2015, 8, 14.29
acd14d1, 13-07-2015, 16, 14.31
acd14d1, 13-07-2015, 32, 14.37
acd14d1, 13-07-2015, 64, 14.42
acd14d1, 13-07-2015, 128, 15.25
acd14d1, 13-07-2015, 256, 15.89
acd14d1, 13-07-2015, 512, 16.52
acd14d1, 13-07-2015, 1024, 17.60
acd14d1, 13-07-2015, 2048, 20.01
acd14d1, 13-07-2015, 4096, 25.24
acd14d1, 13-07-2015, 8192, 29.75
acd14d1, 13-07-2015, 16384, 50.89
acd14d1, 13-07-2015, 32768, 72.14
acd14d1, 13-07-2015, 65536, 108.58
acd14d1, 13-07-2015, 131072, 171.13
acd14d1, 13-07-2015, 262144, 297.53
acd14d1, 13-07-2015, 524288, 547.21
acd14d1, 13-07-2015, 1048576, 1141.49
acd14d1, 13-07-2015, 2097152, 3164.50
acd14d1, 13-07-2015, 4194304, 5059.09
0e081a9, 14-07-2015, 1, 14.33
0e081a9, 14-07-2015, 2, 14.35
0e081a9, 14-07-2015, 4, 14.38
0e081a9, 14-07-2015, 8, 14.44
0e081a9, 14-07-2015, 16, 14.36
0e081a9, 14-07-2015, 32, 14.46
0e081a9, 14-07-2015, 64, 14.52
0e081a9, 14-07-2015, 128, 15.32
0e081a9, 14-07-2015, 256, 16.16
0e081a9, 14-07-2015, 512, 16.79
0e081a9, 14-07-2015, 1024, 17.86
0e081a9, 14-07-2015, 2048, 20.23
0e081a9, 14-07-2015, 4096, 25.53
0e081a9, 14-07-2015, 8192, 30.07
0e081a9, 14-07-2015, 16384, 50.85
0e081a9, 14-07-2015, 32768, 72.46
0e081a9, 14-07-2015, 65536, 109.32
0e081a9, 14-07-2015, 131072, 171.96
0e081a9, 14-07-2015, 262144, 298.30
0e081a9, 14-07-2015, 524288, 547.72
0e081a9, 14-07-2015, 1048576, 1155.01
0e081a9, 14-07-2015, 2097152, 3293.85
0e081a9, 14-07-2015, 4194304, 5228.86
99df208, 15-07-2015, 1, 14.39
99df208, 15-07-2015, 2, 14.34
99df208, 15-07-2015, 4, 14.34
99df208, 15-07-2015, 8, 14.44
99df208, 15-07-2015, 16, 14.47
99df208, 15-07-2015, 32, 14.56
99df208, 15-07-2015, 64, 14.72
99df208, 15-07-2015, 128, 15.52
99df208, 15-07-2015, 256, 16.18
99df208, 15-07-2015, 512, 16.78
99df208, 15-07-2015, 1024, 17.89
99df208, 15-07-2015, 2048, 20.25
99df208, 15-07-2015, 4096, 25.55
99df208, 15-07-2015, 8192, 30.21
99df208, 15-07-2015, 16384, 50.65
99df208, 15-07-2015, 32768, 72.17
99df208, 15-07-2015, 65536, 109.51
99df208, 15-07-2015, 131072, 172.31
