365ebe3_35ff576,30-06-2015,64,48,0.2582804
365ebe3_35ff576,30-06-2015,64,48,0.2627602
365ebe3_35ff576,30-06-2015,64,48,0.2585908
365ebe3_35ff576,30-06-2015,64,48,0.2736588
365ebe3_35ff576,30-06-2015,64,48,0.2623488
365ebe3_35ff576,30-06-2015,64,48,0.2663545
00ae069_35ff576,01-07-2015,64,48,0.2649555
00ae069_35ff576,01-07-2015,64,48,0.2611302
00ae069_35ff576,01-07-2015,64,48,0.2645776
d3511be_35ff576,02-07-2015,64,48,0.2659574
d3511be_35ff576,02-07-2015,64,48,0.2612765
d3511be_35ff576,02-07-2015,64,48,0.2639609
315c167_35ff576,07-07-2015,64,48,0.2644023
315c167_35ff576,07-07-2015,64,48,0.2714837
315c167_35ff576,07-07-2015,64,48,0.2619888
73327ae_35ff576,09-07-2015,64,48,0.2898242
73327ae_35ff576,09-07-2015,64,48,0.2852885
73327ae_35ff576,09-07-2015,64,48,0.2807291
5f1706b_35ff576,10-07-2015,64,48,0.2806077
5f1706b_35ff576,10-07-2015,64,48,0.2859459
5f1706b_35ff576,10-07-2015,64,48,0.278542
eb614bb_35ff576,11-07-2015,64,48,0.2808348
eb614bb_35ff576,11-07-2015,64,48,0.2752351
eb614bb_35ff576,11-07-2015,64,48,0.2832474
0e081a9_35ff576,14-07-2015,64,48,0.2590902
0e081a9_35ff576,14-07-2015,64,48,0.2661544
0e081a9_35ff576,14-07-2015,64,48,0.2676606
99df208_35ff576,15-07-2015,64,48,0.2780873
99df208_35ff576,15-07-2015,64,48,0.2836322
99df208_35ff576,15-07-2015,64,48,0.2778122
cb365ba_cc7c4b2,16-07-2015,64,48,0.1793935
cb365ba_cc7c4b2,16-07-2015,64,48,0.1839547
cb365ba_cc7c4b2,16-07-2015,64,48,0.1781734
a0c3c29_cc7c4b2,17-07-2015,64,48,0.1864763
a0c3c29_cc7c4b2,17-07-2015,64,48,0.1818688
a0c3c29_cc7c4b2,17-07-2015,64,48,0.180584
9dedc51_cc7c4b2,19-07-2015,64,48,0.1817656
9dedc51_cc7c4b2,19-07-2015,64,48,0.1814169
9dedc51_cc7c4b2,19-07-2015,64,48,0.1768708
a88dfe1_cc7c4b2,20-07-2015,64,48,0.1822517
a88dfe1_cc7c4b2,20-07-2015,64,48,0.1833937
a88dfe1_cc7c4b2,20-07-2015,64,48,0.1772668
5173daa_cc7c4b2,21-07-2015,64,48,0.2266024
5173daa_cc7c4b2,21-07-2015,64,48,0.2303978
5173daa_cc7c4b2,21-07-2015,64,48,0.2266705
d36ac97_cc7c4b2,22-07-2015,64,48,0.2384936
d36ac97_cc7c4b2,22-07-2015,64,48,0.2388711
d36ac97_cc7c4b2,22-07-2015,64,48,0.2361652
c6fb82b_d4ff6a7,23-07-2015,64,48,0.1906648
c6fb82b_d4ff6a7,23-07-2015,64,48,0.1898154
c6fb82b_d4ff6a7,23-07-2015,64,48,0.1908402
d30711c_d4ff6a7,24-07-2015,64,48,0.1901617
d30711c_d4ff6a7,24-07-2015,64,48,0.1923058
d30711c_d4ff6a7,24-07-2015,64,48,0.1802151
beaa50c_57fa8e7,25-07-2015,64,48,0.1902768
beaa50c_57fa8e7,25-07-2015,64,48,0.1824712
beaa50c_57fa8e7,25-07-2015,64,48,0.1893244
23a6022_57fa8e7,26-07-2015,64,48,0.1906409
23a6022_57fa8e7,26-07-2015,64,48,0.1950235
23a6022_57fa8e7,26-07-2015,64,48,0.1816646
23a6022_57fa8e7,27-07-2015,64,48,0.1940044
23a6022_57fa8e7,27-07-2015,64,48,0.1946831
23a6022_57fa8e7,27-07-2015,64,48,0.1926502
f023fe3_57fa8e7,29-07-2015,64,48,0.1914122
f023fe3_57fa8e7,29-07-2015,64,48,0.1887315
f023fe3_57fa8e7,29-07-2015,64,48,0.1836276
bc0d832_7ff080b,31-07-2015,64,48,0.1887407
bc0d832_7ff080b,31-07-2015,64,48,0.1878612
bc0d832_7ff080b,31-07-2015,64,48,0.1851941
